01:22:53.50 "5 times a second"
01:22:53.60 "3 times a second"
01:22:53.70 "3 times a second"
01:22:53.80 "5 times a second"
01:22:53.90 "Once a second"
01:22:54.00 "Twice a second"
01:22:54.10 "5 times a second"
01:22:54.20 "Twice a second"
01:22:54.30 "5 times a second"
01:22:54.40 "5 times a second"
01:22:54.50 "3 times a second"
01:22:54.60 "5 times a second"
01:22:54.70 "3 times a second"
01:22:54.80 "3 times a second"
01:22:54.90 "5 times a second"
01:22:55.00 "Once a second"
01:22:55.10 "Twice a second"
01:22:55.20 "5 times a second"
01:22:55.30 "Twice a second"
01:22:55.40 "5 times a second"
01:22:55.50 "5 times a second"
01:22:55.60 "3 times a second"
01:22:55.70 "5 times a second"
01:22:55.80 "3 times a second"
01:22:55.90 "3 times a second"
01:22:56.00 "5 times a second"
01:22:56.10 "Once a second"
01:22:56.20 "Twice a second"
01:22:56.30 "5 times a second"
01:22:56.40 "Twice a second"
01:22:56.50 "5 times a second"
01:22:56.60 "5 times a second"
01:22:56.70 "3 times a second"
01:22:56.80 "5 times a second"
01:22:56.90 "3 times a second"
01:22:57.00 "3 times a second"
01:22:57.10 "5 times a second"
01:22:57.20 "Once a second"
01:22:57.30 "Twice a second"
01:22:57.40 "5 times a second"
01:22:57.50 "Twice a second"
01:22:57.60 "5 times a second"
01:22:57.70 "5 times a second"
01:22:57.80 "3 times a second"
01:22:57.90 "5 times a second"
01:22:58.00 "3 times a second"
01:22:58.10 "3 times a second"
01:22:58.20 "5 times a second"
01:22:58.30 "Once a second"
01:22:58.40 "Twice a second"
01:22:58.50 "5 times a second"
01:22:58.60 "Twice a second"
01:22:58.70 "5 times a second"
01:22:58.80 "5 times a second"
01:22:58.90 "3 times a second"
01:22:59.00 "5 times a second"
01:22:59.10 "3 times a second"
01:22:59.20 "3 times a second"
01:22:59.30 "5 times a second"
01:22:59.40 "Once a second"
01:22:59.50 "Twice a second"
01:22:59.60 "5 times a second"
01:22:59.70 "Twice a second"
01:22:59.80 "5 times a second"
01:22:59.90 "5 times a second"
01:23:00.00 "3 times a second"
01:23:00.10 "5 times a second"
01:23:00.20 "3 times a second"
01:23:00.30 "3 times a second"
01:23:00.40 "5 times a second"
01:23:00.50 "Once a second"
01:23:00.60 "Twice a second"
01:23:00.70 "5 times a second"
01:23:00.80 "Twice a second"
01:23:00.90 "5 times a second"
01:23:01.00 "5 times a second"
01:23:01.10 "3 times a second"
01:23:01.20 "5 times a second"
01:23:01.30 "3 times a second"
01:23:01.40 "3 times a second"
01:23:01.50 "5 times a second"
01:23:01.60 "Once a second"
01:23:01.70 "Twice a second"
01:23:01.80 "5 times a second"
01:23:01.90 "Twice a second"
01:23:02.00 "5 times a second"
01:23:02.10 "5 times a second"
01:23:02.20 "3 times a second"
01:23:02.30 "5 times a second"
01:23:02.40 "3 times a second"
01:23:02.50 "3 times a second"
01:23:02.60 "5 times a second"
01:23:02.70 "Once a second"
01:23:02.80 "Twice a second"
01:23:02.90 "5 times a second"
01:23:03.00 "Twice a second"
01:23:03.10 "5 times a second"
01:23:03.20 "5 times a second"
01:23:03.30 "3 times a second"
01:23:03.40 "5 times a second"
01:23:03.50 "3 times a second"
01:23:03.60 "3 times a second"
01:23:03.70 "5 times a second"
01:23:03.80 "Once a second"
01:23:03.90 "Twice a second"
01:23:04.00 "5 times a second"
01:23:04.10 "Twice a second"
01:23:04.20 "5 times a second"
01:23:04.30 "5 times a second"
01:23:04.40 "3 times a second"
01:23:04.50 "5 times a second"
01:23:04.60 "3 times a second"
01:23:04.70 "3 times a second"
01:23:04.80 "5 times a second"
01:23:04.90 "Once a second"
01:23:05.00 "Twice a second"
01:23:05.10 "5 times a second"
01:23:05.20 "Twice a second"
01:23:05.30 "5 times a second"
01:23:05.40 "5 times a second"
01:23:05.50 "3 times a second"
01:23:05.60 "5 times a second"
01:23:05.70 "3 times a second"
01:23:05.80 "3 times a second"
01:23:05.90 "5 times a second"
01:23:06.00 "Once a second"
01:23:06.10 "Twice a second"
01:23:06.20 "5 times a second"
01:23:06.30 "Twice a second"
01:23:06.40 "5 times a second"
01:23:06.50 "5 times a second"
01:23:06.60 "3 times a second"
01:23:06.70 "5 times a second"
01:23:06.80 "3 times a second"
01:23:06.90 "3 times a second"
01:23:07.00 "5 times a second"
01:23:07.10 "Once a second"
01:23:07.20 "Twice a second"
01:23:07.30 "5 times a second"
01:23:07.40 "Twice a second"
01:23:07.50 "5 times a second"
01:23:07.60 "5 times a second"
01:23:07.70 "3 times a second"
01:23:07.80 "5 times a second"
01:23:07.90 "3 times a second"
01:23:08.00 "3 times a second"
01:23:08.10 "5 times a second"
01:23:08.20 "Once a second"
01:23:08.30 "Twice a second"
01:23:08.40 "5 times a second"
01:23:08.50 "Twice a second"
01:23:08.60 "5 times a second"
01:23:08.70 "5 times a second"
01:23:08.80 "3 times a second"
01:23:08.90 "5 times a second"
01:23:09.00 "3 times a second"
01:23:09.10 "3 times a second"
01:23:09.20 "5 times a second"
01:23:09.30 "Once a second"
01:23:09.40 "Twice a second"
01:23:09.50 "5 times a second"
01:23:09.60 "Twice a second"
01:23:09.70 "5 times a second"
01:23:09.80 "5 times a second"
01:23:09.90 "3 times a second"
01:23:10.00 "5 times a second"
01:23:10.10 "3 times a second"
01:23:10.20 "3 times a second"
01:23:10.30 "5 times a second"
01:23:10.40 "Once a second"
01:23:10.50 "Twice a second"
01:23:10.60 "5 times a second"
01:23:10.70 "Twice a second"
01:23:10.80 "5 times a second"
01:23:10.90 "5 times a second"
01:23:11.00 "3 times a second"
01:23:11.10 "5 times a second"
01:23:11.20 "3 times a second"
01:23:11.30 "3 times a second"
01:23:11.40 "5 times a second"
01:23:11.50 "Once a second"
01:23:11.60 "Twice a second"
01:23:11.70 "5 times a second"
01:23:11.80 "Twice a second"
01:23:11.90 "5 times a second"
01:23:12.00 "5 times a second"
01:23:12.10 "3 times a second"
01:23:12.20 "5 times a second"
01:23:12.30 "3 times a second"
01:23:12.40 "3 times a second"
01:23:12.50 "5 times a second"
01:23:12.60 "Once a second"
01:23:12.70 "Twice a second"
01:23:12.80 "5 times a second"
01:23:12.90 "Twice a second"
01:23:13.00 "5 times a second"
01:23:13.10 "5 times a second"
01:23:13.20 "3 times a second"
01:23:13.30 "5 times a second"
01:23:13.40 "3 times a second"
01:23:13.50 "3 times a second"
01:23:13.60 "5 times a second"
01:23:13.70 "Once a second"
01:23:13.80 "Twice a second"
01:23:13.90 "5 times a second"
01:23:14.00 "Twice a second"
01:23:14.10 "5 times a second"
01:23:14.20 "5 times a second"
01:23:14.30 "3 times a second"
01:23:14.40 "5 times a second"
01:23:14.50 "3 times a second"
01:23:14.60 "3 times a second"
01:23:14.70 "5 times a second"
01:23:14.80 "Once a second"
01:23:14.90 "Twice a second"
01:23:15.00 "5 times a second"
01:23:15.10 "Twice a second"
01:23:15.20 "5 times a second"
01:23:15.30 "5 times a second"
01:23:15.40 "3 times a second"
01:23:15.50 "5 times a second"
01:23:15.60 "3 times a second"
01:23:15.70 "3 times a second"
01:23:15.80 "5 times a second"
01:23:15.90 "Once a second"
01:23:16.00 "Twice a second"
01:23:16.10 "5 times a second"
01:23:16.20 "Twice a second"
01:23:16.30 "5 times a second"
01:23:16.40 "5 times a second"
01:23:16.50 "3 times a second"
01:23:16.60 "5 times a second"
01:23:16.70 "3 times a second"
01:23:16.80 "3 times a second"
01:23:16.90 "5 times a second"
01:23:17.00 "Once a second"
01:23:17.10 "Twice a second"
01:23:17.20 "5 times a second"
01:23:17.30 "Twice a second"
01:23:17.40 "5 times a second"
01:23:17.50 "5 times a second"
01:23:17.60 "3 times a second"
01:23:17.70 "5 times a second"
01:23:17.80 "3 times a second"
01:23:17.90 "3 times a second"
01:23:18.00 "5 times a second"
01:23:18.10 "Once a second"
01:23:18.20 "Twice a second"
01:23:18.30 "5 times a second"
01:23:18.40 "Twice a second"
01:23:18.50 "5 times a second"
01:23:18.60 "5 times a second"
01:23:18.70 "3 times a second"
01:23:18.80 "5 times a second"
01:23:18.90 "3 times a second"
01:23:19.00 "3 times a second"
01:23:19.10 "5 times a second"
01:23:19.20 "Once a second"
01:23:19.30 "Twice a second"
01:23:19.40 "5 times a second"
01:23:19.50 "Twice a second"
01:23:19.60 "5 times a second"
01:23:19.70 "5 times a second"
01:23:19.80 "3 times a second"
01:23:19.90 "5 times a second"
01:23:20.00 "3 times a second"
01:23:20.10 "3 times a second"
01:23:20.20 "5 times a second"
01:23:20.30 "Once a second"
01:23:20.40 "Twice a second"
01:23:20.50 "5 times a second"
01:23:20.60 "Twice a second"
01:23:20.70 "5 times a second"
01:23:20.80 "5 times a second"
01:23:20.90 "3 times a second"
01:23:21.00 "5 times a second"
01:23:21.10 "3 times a second"
01:23:21.20 "3 times a second"
01:23:21.30 "5 times a second"
01:23:21.40 "Once a second"
01:23:21.50 "Twice a second"
01:23:21.60 "5 times a second"
01:23:21.70 "Twice a second"
01:23:21.80 "5 times a second"
01:23:21.90 "5 times a second"
01:23:22.00 "3 times a second"
01:23:22.10 "5 times a second"
01:23:22.20 "3 times a second"
01:23:22.30 "3 times a second"
01:23:22.40 "5 times a second"
01:23:22.50 "Once a second"
01:23:22.60 "Twice a second"
01:23:22.70 "5 times a second"
01:23:22.80 "Twice a second"
01:23:22.90 "5 times a second"
01:23:23.00 "5 times a second"
01:23:23.10 "3 times a second"
01:23:23.20 "5 times a second"
01:23:23.30 "3 times a second"
01:23:23.40 "3 times a second"
01:23:23.50 "5 times a second"
01:23:23.60 "Once a second"
01:23:23.70 "Twice a second"
01:23:23.80 "5 times a second"
01:23:23.90 "Twice a second"
01:23:24.00 "5 times a second"
01:23:24.10 "5 times a second"
01:23:24.20 "3 times a second"
01:23:24.30 "5 times a second"
01:23:24.40 "3 times a second"
01:23:24.50 "3 times a second"
01:23:24.60 "5 times a second"
01:23:24.70 "Once a second"
01:23:24.80 "Twice a second"
01:23:24.90 "5 times a second"
01:23:25.00 "Twice a second"
01:23:25.10 "5 times a second"
01:23:25.20 "5 times a second"
01:23:25.30 "3 times a second"
01:23:25.40 "5 times a second"
01:23:25.50 "3 times a second"
01:23:25.60 "3 times a second"
01:23:25.70 "5 times a second"
01:23:25.80 "Once a second"
01:23:25.90 "Twice a second"
01:23:26.00 "5 times a second"
01:23:26.10 "Twice a second"
01:23:26.20 "5 times a second"
01:23:26.30 "5 times a second"
01:23:26.40 "3 times a second"
01:23:26.50 "5 times a second"
01:23:26.60 "3 times a second"
01:23:26.70 "3 times a second"
01:23:26.80 "5 times a second"
01:23:26.90 "Once a second"
01:23:27.00 "Twice a second"
01:23:27.10 "5 times a second"
01:23:27.20 "Twice a second"
01:23:27.30 "5 times a second"
01:23:27.40 "5 times a second"
01:23:27.50 "3 times a second"
01:23:27.60 "5 times a second"
01:23:27.70 "3 times a second"
01:23:27.80 "3 times a second"
01:23:27.90 "5 times a second"
01:23:28.00 "Once a second"
01:23:28.10 "Twice a second"
01:23:28.20 "5 times a second"
01:23:28.30 "Twice a second"
01:23:28.40 "5 times a second"
01:23:28.50 "5 times a second"
01:23:28.60 "3 times a second"
01:23:28.70 "5 times a second"
01:23:28.80 "3 times a second"
01:23:28.90 "3 times a second"
01:23:29.00 "5 times a second"
01:23:29.10 "Once a second"
01:23:29.20 "Twice a second"
01:23:29.30 "5 times a second"
01:23:29.40 "Twice a second"
01:23:29.50 "5 times a second"
01:23:29.60 "5 times a second"
01:23:29.70 "3 times a second"
01:23:29.80 "5 times a second"
01:23:29.90 "3 times a second"
01:23:30.00 "3 times a second"
01:23:30.10 "5 times a second"
01:23:30.20 "Once a second"
01:23:30.30 "Twice a second"
01:23:30.40 "5 times a second"
01:23:30.50 "Twice a second"
01:23:30.60 "5 times a second"
01:23:30.70 "5 times a second"
01:23:30.80 "3 times a second"
01:23:30.90 "5 times a second"
01:23:31.00 "3 times a second"
01:23:31.10 "3 times a second"
01:23:31.20 "5 times a second"
01:23:31.30 "Once a second"
01:23:31.40 "Twice a second"
01:23:31.50 "5 times a second"
01:23:31.60 "Twice a second"
01:23:31.70 "5 times a second"
01:23:31.80 "5 times a second"
01:23:31.90 "3 times a second"
01:23:32.00 "5 times a second"
01:23:32.10 "3 times a second"
01:23:32.20 "3 times a second"
01:23:32.30 "5 times a second"
01:23:32.40 "Once a second"
01:23:32.50 "Twice a second"
01:23:32.60 "5 times a second"
01:23:32.70 "Twice a second"
01:23:32.80 "5 times a second"
01:23:32.90 "5 times a second"
01:23:33.00 "3 times a second"
01:23:33.10 "5 times a second"
01:23:33.20 "3 times a second"
01:23:33.30 "3 times a second"
01:23:33.40 "5 times a second"
01:23:33.50 "Once a second"
01:23:33.60 "Twice a second"
01:23:33.70 "5 times a second"
01:23:33.80 "Twice a second"
01:23:33.90 "5 times a second"
01:23:34.00 "5 times a second"
01:23:34.10 "3 times a second"
01:23:34.20 "5 times a second"
01:23:34.30 "3 times a second"
01:23:34.40 "3 times a second"
01:23:34.50 "5 times a second"
01:23:34.60 "Once a second"
01:23:34.70 "Twice a second"
01:23:34.80 "5 times a second"
01:23:34.90 "Twice a second"
01:23:35.00 "5 times a second"
01:23:35.10 "5 times a second"
01:23:35.20 "3 times a second"
01:23:35.30 "5 times a second"
01:23:35.40 "3 times a second"
01:23:35.50 "3 times a second"
01:23:35.60 "5 times a second"
01:23:35.70 "Once a second"
01:23:35.80 "Twice a second"
01:23:35.90 "5 times a second"
01:23:36.00 "Twice a second"
01:23:36.10 "5 times a second"
01:23:36.20 "5 times a second"
01:23:36.30 "3 times a second"
01:23:36.40 "5 times a second"
01:23:36.50 "3 times a second"
01:23:36.60 "3 times a second"
01:23:36.70 "5 times a second"
01:23:36.80 "Once a second"
01:23:36.90 "Twice a second"
01:23:37.00 "5 times a second"
01:23:37.10 "Twice a second"
01:23:37.20 "5 times a second"
01:23:37.30 "5 times a second"
01:23:37.40 "3 times a second"
01:23:37.50 "5 times a second"
01:23:37.60 "3 times a second"
01:23:37.70 "3 times a second"
01:23:37.80 "5 times a second"
01:23:37.90 "Once a second"
01:23:38.00 "Twice a second"
01:23:38.10 "5 times a second"
01:23:38.20 "Twice a second"
01:23:38.30 "5 times a second"
01:23:38.40 "5 times a second"
01:23:38.50 "3 times a second"
01:23:38.60 "5 times a second"
01:23:38.70 "3 times a second"
01:23:38.80 "3 times a second"
01:23:38.90 "5 times a second"
01:23:39.00 "Once a second"
01:23:39.10 "Twice a second"
01:23:39.20 "5 times a second"
01:23:39.30 "Twice a second"
01:23:39.40 "5 times a second"
01:23:39.50 "5 times a second"
01:23:39.60 "3 times a second"
01:23:39.70 "5 times a second"
01:23:39.80 "3 times a second"
01:23:39.90 "3 times a second"
01:23:40.00 "5 times a second"
01:23:40.10 "Once a second"
01:23:40.20 "Twice a second"
01:23:40.30 "5 times a second"
01:23:40.40 "Twice a second"
01:23:40.50 "5 times a second"
01:23:40.60 "5 times a second"
01:23:40.70 "3 times a second"
01:23:40.80 "5 times a second"
01:23:40.90 "3 times a second"
01:23:41.00 "3 times a second"
01:23:41.10 "5 times a second"
01:23:41.20 "Once a second"
01:23:41.30 "Twice a second"
01:23:41.40 "5 times a second"
01:23:41.50 "Twice a second"
01:23:41.60 "5 times a second"
01:23:41.70 "5 times a second"
01:23:41.80 "3 times a second"
01:23:41.90 "5 times a second"
01:23:42.00 "3 times a second"
01:23:42.10 "3 times a second"
01:23:42.20 "5 times a second"
01:23:42.30 "Once a second"
01:23:42.40 "Twice a second"
01:23:42.50 "5 times a second"
01:23:42.60 "Twice a second"
01:23:42.70 "5 times a second"
01:23:42.80 "5 times a second"
01:23:42.90 "3 times a second"
01:23:43.00 "5 times a second"
01:23:43.10 "3 times a second"
01:23:43.20 "3 times a second"
01:23:43.30 "5 times a second"
01:23:43.40 "Once a second"
01:23:43.50 "Twice a second"
01:23:43.60 "5 times a second"
01:23:43.70 "Twice a second"
01:23:43.80 "5 times a second"
01:23:43.90 "5 times a second"
01:23:44.00 "3 times a second"
01:23:44.10 "5 times a second"
01:23:44.20 "3 times a second"
01:23:44.30 "3 times a second"
01:23:44.40 "5 times a second"
01:23:44.50 "Once a second"
01:23:44.60 "Twice a second"
01:23:44.70 "5 times a second"
01:23:44.80 "Twice a second"
01:23:44.90 "5 times a second"
01:23:45.00 "5 times a second"
01:23:45.10 "3 times a second"
01:23:45.20 "5 times a second"
01:23:45.30 "3 times a second"
01:23:45.40 "3 times a second"
01:23:45.50 "5 times a second"
01:23:45.60 "Once a second"
01:23:45.70 "Twice a second"
01:23:45.80 "5 times a second"
01:23:45.90 "Twice a second"
01:23:46.00 "5 times a second"
01:23:46.10 "5 times a second"
01:23:46.20 "3 times a second"
01:23:46.30 "5 times a second"
01:23:46.40 "3 times a second"
01:23:46.50 "3 times a second"
01:23:46.60 "5 times a second"
01:23:46.70 "Once a second"
01:23:46.80 "Twice a second"
01:23:46.90 "5 times a second"
01:23:47.00 "Twice a second"
01:23:47.10 "5 times a second"
01:23:47.20 "5 times a second"
01:23:47.30 "3 times a second"
01:23:47.40 "5 times a second"
01:23:47.50 "3 times a second"
01:23:47.60 "3 times a second"
01:23:47.70 "5 times a second"
01:23:47.80 "Once a second"
01:23:47.90 "Twice a second"
01:23:48.00 "5 times a second"
01:23:48.10 "Twice a second"
01:23:48.20 "5 times a second"
01:23:48.30 "5 times a second"
01:23:48.40 "3 times a second"
01:23:48.50 "5 times a second"
01:23:48.60 "3 times a second"
01:23:48.70 "3 times a second"
01:23:48.80 "5 times a second"
01:23:48.90 "Once a second"
01:23:49.00 "Twice a second"
01:23:49.10 "5 times a second"
01:23:49.20 "Twice a second"
01:23:49.30 "5 times a second"
01:23:49.40 "5 times a second"
01:23:49.50 "3 times a second"
01:23:49.60 "5 times a second"
01:23:49.70 "3 times a second"
01:23:49.80 "3 times a second"
01:23:49.90 "5 times a second"
01:23:50.00 "Once a second"
01:23:50.10 "Twice a second"
01:23:50.20 "5 times a second"
01:23:50.30 "Twice a second"
01:23:50.40 "5 times a second"
01:23:50.50 "5 times a second"
01:23:50.60 "3 times a second"
01:23:50.70 "5 times a second"
01:23:50.80 "3 times a second"
01:23:50.90 "3 times a second"
01:23:51.00 "5 times a second"
01:23:51.10 "Once a second"
01:23:51.20 "Twice a second"
01:23:51.30 "5 times a second"
01:23:51.40 "Twice a second"
01:23:51.50 "5 times a second"
01:23:51.60 "5 times a second"
01:23:51.70 "3 times a second"
01:23:51.80 "5 times a second"
01:23:51.90 "3 times a second"
01:23:52.00 "3 times a second"
01:23:52.10 "5 times a second"
01:23:52.20 "Once a second"
01:23:52.30 "Twice a second"
01:23:52.40 "5 times a second"
01:23:52.50 "Twice a second"
01:23:52.60 "5 times a second"
01:23:52.70 "5 times a second"
01:23:52.80 "3 times a second"
01:23:52.90 "5 times a second"
01:23:53.00 "3 times a second"
01:23:53.10 "3 times a second"
01:23:53.20 "5 times a second"
01:23:53.30 "Once a second"
01:23:53.40 "Twice a second"
01:23:53.50 "5 times a second"
01:23:53.60 "Twice a second"
01:23:53.70 "5 times a second"
01:23:53.80 "5 times a second"
01:23:53.90 "3 times a second"
01:23:54.00 "5 times a second"
01:23:54.10 "3 times a second"
01:23:54.20 "3 times a second"
01:23:54.30 "5 times a second"
01:23:54.40 "Once a second"
01:23:54.50 "Twice a second"
01:23:54.60 "5 times a second"
01:23:54.70 "Twice a second"
01:23:54.80 "5 times a second"
01:23:54.90 "5 times a second"
01:23:55.00 "3 times a second"
01:23:55.10 "5 times a second"
01:23:55.20 "3 times a second"
01:23:55.30 "3 times a second"
01:23:55.40 "5 times a second"
01:23:55.50 "Once a second"
01:23:55.60 "Twice a second"
01:23:55.70 "5 times a second"
01:23:55.80 "Twice a second"
01:23:55.90 "5 times a second"
01:23:56.00 "5 times a second"
01:23:56.10 "3 times a second"
01:23:56.20 "5 times a second"
01:23:56.30 "3 times a second"
01:23:56.40 "3 times a second"
01:23:56.50 "5 times a second"
01:23:56.60 "Once a second"
01:23:56.70 "Twice a second"
01:23:56.80 "5 times a second"
01:23:56.90 "Twice a second"
01:23:57.00 "5 times a second"
01:23:57.10 "5 times a second"
01:23:57.20 "3 times a second"
01:23:57.30 "5 times a second"
01:23:57.40 "3 times a second"
01:23:57.50 "3 times a second"
01:23:57.60 "5 times a second"
01:23:57.70 "Once a second"
01:23:57.80 "Twice a second"
01:23:57.90 "5 times a second"
01:23:58.00 "Twice a second"
01:23:58.10 "5 times a second"
01:23:58.20 "5 times a second"
01:23:58.30 "3 times a second"
01:23:58.40 "5 times a second"
01:23:58.50 "3 times a second"
01:23:58.60 "3 times a second"
01:23:58.70 "5 times a second"
01:23:58.80 "Once a second"
01:23:58.90 "Twice a second"
01:23:59.00 "5 times a second"
01:23:59.10 "Twice a second"
01:23:59.20 "5 times a second"
01:23:59.30 "5 times a second"
01:23:59.40 "3 times a second"
01:23:59.50 "5 times a second"
01:23:59.60 "3 times a second"
01:23:59.70 "3 times a second"
01:23:59.80 "5 times a second"
01:23:59.90 "Once a second"
01:24:00.00 "Twice a second"
01:24:00.10 "5 times a second"
01:24:00.20 "Twice a second"
01:24:00.30 "5 times a second"
01:24:00.40 "5 times a second"
01:24:00.50 "3 times a second"
01:24:00.60 "5 times a second"
01:24:00.70 "3 times a second"
01:24:00.80 "3 times a second"
01:24:00.90 "5 times a second"
01:24:01.00 "Once a second"
01:24:01.10 "Twice a second"
01:24:01.20 "5 times a second"
01:24:01.30 "Twice a second"
01:24:01.40 "5 times a second"
01:24:01.50 "5 times a second"
01:24:01.60 "3 times a second"
01:24:01.70 "5 times a second"
01:24:01.80 "3 times a second"
01:24:01.90 "3 times a second"
01:24:02.00 "5 times a second"
01:24:02.10 "Once a second"
01:24:02.20 "Twice a second"
01:24:02.30 "5 times a second"
01:24:02.40 "Twice a second"
01:24:02.50 "5 times a second"
01:24:02.60 "5 times a second"
01:24:02.70 "3 times a second"
01:24:02.80 "5 times a second"
01:24:02.90 "3 times a second"
01:24:03.00 "3 times a second"
01:24:03.10 "5 times a second"
01:24:03.20 "Once a second"
01:24:03.30 "Twice a second"
01:24:03.40 "5 times a second"
01:24:03.50 "Twice a second"
01:24:03.60 "5 times a second"
01:24:03.70 "5 times a second"
01:24:03.80 "3 times a second"
01:24:03.90 "5 times a second"
01:24:04.00 "3 times a second"
01:24:04.10 "3 times a second"
01:24:04.20 "5 times a second"
01:24:04.30 "Once a second"
01:24:04.40 "Twice a second"
01:24:04.50 "5 times a second"
01:24:04.60 "Twice a second"
01:24:04.70 "5 times a second"
01:24:04.80 "5 times a second"
01:24:04.90 "3 times a second"
01:24:05.00 "5 times a second"
01:24:05.10 "3 times a second"
01:24:05.20 "3 times a second"
01:24:05.30 "5 times a second"
01:24:05.40 "Once a second"
01:24:05.50 "Twice a second"
01:24:05.60 "5 times a second"
01:24:05.70 "Twice a second"
01:24:05.80 "5 times a second"
01:24:05.90 "5 times a second"
01:24:06.00 "3 times a second"
01:24:06.10 "5 times a second"
01:24:06.20 "3 times a second"
01:24:06.30 "3 times a second"
01:24:06.40 "5 times a second"
01:24:06.50 "Once a second"
01:24:06.60 "Twice a second"
01:24:06.70 "5 times a second"
01:24:06.80 "Twice a second"
01:24:06.90 "5 times a second"
01:24:07.00 "5 times a second"
01:24:07.10 "3 times a second"
01:24:07.20 "5 times a second"
01:24:07.30 "3 times a second"
01:24:07.40 "3 times a second"
01:24:07.50 "5 times a second"
01:24:07.60 "Once a second"
01:24:07.70 "Twice a second"
01:24:07.80 "5 times a second"
01:24:07.90 "Twice a second"
01:24:08.00 "5 times a second"
01:24:08.10 "5 times a second"
01:24:08.20 "3 times a second"
01:24:08.30 "5 times a second"
01:24:08.40 "3 times a second"
01:24:08.50 "3 times a second"
01:24:08.60 "5 times a second"
01:24:08.70 "Once a second"
01:24:08.80 "Twice a second"
01:24:08.90 "5 times a second"
01:24:09.00 "Twice a second"
01:24:09.10 "5 times a second"
01:24:09.20 "5 times a second"
01:24:09.30 "3 times a second"
01:24:09.40 "5 times a second"
01:24:09.50 "3 times a second"
01:24:09.60 "3 times a second"
01:24:09.70 "5 times a second"
01:24:09.80 "Once a second"
01:24:09.90 "Twice a second"
01:24:10.00 "5 times a second"
01:24:10.10 "Twice a second"
01:24:10.20 "5 times a second"
01:24:10.30 "5 times a second"
01:24:10.40 "3 times a second"
01:24:10.50 "5 times a second"
01:24:10.60 "3 times a second"
01:24:10.70 "3 times a second"
01:24:10.80 "5 times a second"
01:24:10.90 "Once a second"
01:24:11.00 "Twice a second"
01:24:11.10 "5 times a second"
01:24:11.20 "Twice a second"
01:24:11.30 "5 times a second"
01:24:11.40 "5 times a second"
01:24:11.50 "3 times a second"
01:24:11.60 "5 times a second"
01:24:11.70 "3 times a second"
01:24:11.80 "3 times a second"
01:24:11.90 "5 times a second"
01:24:12.00 "Once a second"
01:24:12.10 "Twice a second"
01:24:12.20 "5 times a second"
01:24:12.30 "Twice a second"
01:24:12.40 "5 times a second"
01:24:12.50 "5 times a second"
01:24:12.60 "3 times a second"
01:24:12.70 "5 times a second"
01:24:12.80 "3 times a second"
01:24:12.90 "3 times a second"
01:24:13.00 "5 times a second"
01:24:13.10 "Once a second"
01:24:13.20 "Twice a second"
01:24:13.30 "5 times a second"
01:24:13.40 "Twice a second"
01:24:13.50 "5 times a second"
01:24:13.60 "5 times a second"
01:24:13.70 "3 times a second"
01:24:13.80 "5 times a second"
01:24:13.90 "3 times a second"
01:24:14.00 "3 times a second"
01:24:14.10 "5 times a second"
01:24:14.20 "Once a second"
01:24:14.30 "Twice a second"
01:24:14.40 "5 times a second"
01:24:14.50 "Twice a second"
01:24:14.60 "5 times a second"
01:24:14.70 "5 times a second"
01:24:14.80 "3 times a second"
01:24:14.90 "5 times a second"
01:24:15.00 "3 times a second"
01:24:15.10 "3 times a second"
01:24:15.20 "5 times a second"
01:24:15.30 "Once a second"
01:24:15.40 "Twice a second"
01:24:15.50 "5 times a second"
01:24:15.60 "Twice a second"
01:24:15.70 "5 times a second"
01:24:15.80 "5 times a second"
01:24:15.90 "3 times a second"
01:24:16.00 "5 times a second"
01:24:16.10 "3 times a second"
01:24:16.20 "3 times a second"
01:24:16.30 "5 times a second"
01:24:16.40 "Once a second"
01:24:16.50 "Twice a second"
01:24:16.60 "5 times a second"
01:24:16.70 "Twice a second"
01:24:16.80 "5 times a second"
01:24:16.90 "5 times a second"
01:24:17.00 "3 times a second"
01:24:17.10 "5 times a second"
01:24:17.20 "3 times a second"
01:24:17.30 "3 times a second"
01:24:17.40 "5 times a second"
01:24:17.50 "Once a second"
01:24:17.60 "Twice a second"
01:24:17.70 "5 times a second"
01:24:17.80 "Twice a second"
01:24:17.90 "5 times a second"
01:24:18.00 "5 times a second"
01:24:18.10 "3 times a second"
01:24:18.20 "5 times a second"
01:24:18.30 "3 times a second"
01:24:18.40 "3 times a second"
01:24:18.50 "5 times a second"
01:24:18.60 "Once a second"
01:24:18.70 "Twice a second"
01:24:18.80 "5 times a second"
01:24:18.90 "Twice a second"
01:24:19.00 "5 times a second"
01:24:19.10 "5 times a second"
01:24:19.20 "3 times a second"
01:24:19.30 "5 times a second"
01:24:19.40 "3 times a second"
01:24:19.50 "3 times a second"
01:24:19.60 "5 times a second"
01:24:19.70 "Once a second"
01:24:19.80 "Twice a second"
01:24:19.90 "5 times a second"
01:24:20.00 "Twice a second"
01:24:20.10 "5 times a second"
01:24:20.20 "5 times a second"
01:24:20.30 "3 times a second"
01:24:20.40 "5 times a second"
01:24:20.50 "3 times a second"
01:24:20.60 "3 times a second"
01:24:20.70 "5 times a second"
01:24:20.80 "Once a second"
01:24:20.90 "Twice a second"
01:24:21.00 "5 times a second"
01:24:21.10 "Twice a second"
01:24:21.20 "5 times a second"
01:24:21.30 "5 times a second"
01:24:21.40 "3 times a second"
